"","X1","X2","X3"
"3786","STR. MIRON COSTIN BL.2, SC.D, ET.4, AP.40, ROMAN, NEAM<U+021A>",NA,NA
"3787","STR. BISTRITA NR.241, RUSENI, COM. BORLESTI, NEAM<U+021A>",NA,NA
"3788","ALE. VULTURULUI NR.11, RUSENI, COM. BORLESTI, NEAM<U+021A>",NA,NA
"3789","STR. BISTRITA NR.172, RUSENI, COM. BORLESTI, NEAM<U+021A>",NA,NA
"3790","STR. PREOT FILIP NR.14, SAVINESTI, COM. SAVINESTI, NEAM<U+021A>",NA,NA
"3791","STR. STEFAN CEL MARE NR.41, TAZLAU, COM. TAZLAU, NEAM<U+021A>",NA,NA
"3792","SAT TOLICI, TOLICI, COM. PETRICANI, NEAM<U+021A>",NA,NA
"3793","SAT TOPOLITA, TOPOLITA, COM. GRUMAZESTI, NEAM<U+021A>",NA,NA
"3794","STR. BATALION NR.25A, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3795","STR. DACIEI NR.7, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3796","ALE. SALCÂMILOR BL.A13 SC.A, AP.6, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3797","STR. OITUZ NR.4, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3798","STR. MARASESTI NR.101, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3799","STR. MARASESTI NR.175, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3800","BLD. STEFAN CEL MARE CASA DE CULTURA ""ION CREANGA"", DEMISOL, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3801","STR. CALISTRAT HOGAS BL.B19, SC.A, ET.4, AP.20, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3802","STR. SIRET NR.2A, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3803","STR. BUSUIOCULUI NR.1, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3804","STR. MARASESTI BL.13 SC.A, AP.2, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3805","STR. MARASESTI NR.68, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3806","STR. ALEXANDRU LAPUSNEANU BL.A2', SC.B, AP.13, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3807","ALE. T<U+0395>RGULUI BL.L1, SC.B, ET.2, AP.29, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3808","STR. PETRU RARES BL.2, AP.1, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3809","STR. CODRULUI BL.B8, SC.A, AP.19, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3810","STR. ROSESCU NR.12, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3811","STR. OITUZ NR.4, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3812","BLD. 22 DECEMBRIE BL.M5, SC.A, AP.2, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3813","STR. ALEXANDRU LAPUSNEANU BL.B3, AP.12, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3814","STR. ION CREANGA NR.53, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3815","STR. BATALION NR.3, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3816","STR. CUZA VODA BL.A5, SC.B, ET.3, AP.32, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3817","STR. SLT. RADU TEOHARIE NR.47, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3818","STR. OGOARELOR NR.7A, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3819","BLD. STEFAN CEL MARE BL.C1 AP.3, T<U+0395>RGU NEAMT, NEAM<U+021A>",NA,NA
"3820","SAT VARATEC, VARATEC, COM. AGAPIA, NEAM<U+021A>",NA,NA
"3821","STR. NICOLAE BALCESCU NR. 4 BL.1 SC.1 ET.3 AP.13 JUD. OLT, BALS, OLT",NA,NA
"3822","STR.NUFARULUI NR.3 BL.59 SC.A AP.10 JUD.OLT, BALS, OLT",NA,NA
"3823","AL.VIRGIL CARIANOPOL NR.2 BL.M1 SC.2 AP.33 JUD.OLT, CARACAL, OLT",NA,NA
"3824","STR. MIHAI VITEAZU NR. 14A  JUDETUL  OLT, CARACAL, OLT",NA,NA
"3825","STR.ANTONIUS CARACALLA BL.30 SC.1 ET.4 AP.15 JUD.OLT, CARACAL, OLT",NA,NA
"3826","STR. G-RAL GHE. MAGHERU NR.15 BL.A2G SC.1AP.2 JUD.OLT, CARACAL, OLT",NA,NA
"3827","STR.VASILE ALECSANDRI NR.31 JUD.OLT, CARACAL, OLT",NA,NA
"3828","STR. VASILE ALECSANDRI NR. 31, CARACAL, OLT","44.1157628","24.3600525"
"3829","STR.VASILE ALECSANDRI NR.31 JUD.OLT, CARACAL, OLT",NA,NA
"3830","CALEA BUCURESTI NR.47 BL.B8 SC.1 ET.2 AP.33, CARACAL, OLT",NA,NA
"3831","BLD.A CARACALLA NR.13 BL.9 SC.1 ET.4 AP.15JUD. OLT, CARACAL, OLT",NA,NA
"3832","P-TA VICTORIEI NR. 19  JUD. OLT, CARACAL, OLT",NA,NA
"3833","STR.ALEEA VIRGIL CARIANOPOL NR.2 BL.M1 SC.2 AP.33 JUD.OLT, CARACAL, OLT",NA,NA
"3834","SAT CHERLESTII DIN DEAL,STR.LACULUI NR.4,, COM TESLUI, OLT",NA,NA
"3835","SAT SALTANESTI STR.PRINCIPALA NR. 358 JUD.OLT, COM. BREBENI, OLT",NA,NA
"3836","SAT VISINA  JUD. OLT, COM. VISINA, OLT",NA,NA
"3837","STR.MARIA COLONI NR.35, DEVESELU, OLT","44.0560526","24.3797366"
"3838","STR.N.TITULESCU BL.F1 SC.A ET.3.AP.9 JUD.OLT, DRAGANESTI-OLT, OLT",NA,NA
"3839","BLD.A.I.CUZA NR.11 BL.CAM3 SC.E ET.1 AP.6,, SLATINA, OLT",NA,NA
"3840","STR. MINASTIRII NR. 92  JUD. OLT, SLATINA, OLT",NA,NA
"3841","BD.N.TITULESCU NR.49 BL.49 SC.A ET.9 AP.29 JUD.OLT, SLATINA, OLT",NA,NA
"3842","STR.TUNARI NR.17 BL.FB27 SC.D ET.1 AP.3 JUD.OLT, SLATINA, OLT",NA,NA
"3843","STR.ELENA DOAMNA NR.1 BL.1 SC.B ET.2 AP.10 JUD.OLT, SLATINA, OLT",NA,NA
"3844","AL.FLORILOR NR.5 BL.B2 SC.C ET.3 AP.12, SLATINA, OLT",NA,NA
"3845","STR.DOROBANTI NR.13 SC.A ET.3 AP.7 JUD.OLT, SLATINA, OLT",NA,NA
"3846","STR.ARCULUI NR.1  BL.2A SC.B ET.4 AP.20 JUD.OT, SLATINA, OLT",NA,NA
"3847","ALBESTI-PALEOLOGU NR.450 BL.1 AP.4, ALBESTI-PALEOLOGU, PRAHOVA",NA,NA
"3848","STR. CLOSCA NR. 34  JUD. PRAHOVA, BAICOI, PRAHOVA",NA,NA
"3849","STR. POSTAVARUL NR. 23, BAICOI, PRAHOVA","45.0354332","25.8808279"
"3850","STR. PROGRESUL NR. 20 BL.20 ET.1 AP.26  JUD. PRAHOVA, BAICOI, PRAHOVA",NA,NA
"3851","STR. HORIA NR. 24B  JUD. PRAHOVA, BAICOI, PRAHOVA",NA,NA
"3852","LOC. SECIU NR. 354  JUD. PRAHOVA, BOLDESTI-SCAIENI, PRAHOVA",NA,NA
"3853","STR. NISIPURILOR NR. 70, BOLDESTI-SCAIENI, PRAHOVA",NA,NA
"3854","ALEEA STEJARULUI NR. 15  JUD. PRAHOVA, BREAZA, PRAHOVA",NA,NA
"3855","STR. DRISTORULUI NR. 97-119  BL. 63  SC.4  ET.4 AP.754     SECTOR 4, BUCURESTI, PRAHOVA",NA,NA
"3856","STR. EROUL DUMITRU RADULESCU NR.5                            JUD. PRAHOVA, BUSTENI, PRAHOVA",NA,NA
"3857","BLD. CAROL I NR. 21  BL.7C  SC. A  ET. 4  AP. 9  JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3858","BD.CAROL I NR.40 BL.12C SC.A AP.9 JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3859","STR. REPUBLICII NR. 19 BL.15C ET.2 AP.9, CAMPINA, PRAHOVA",NA,NA
"3860","STR.SOARELUI NR.1  BL.11C SC.A ET.3 AP.13                     JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3861","ALEEA CIOCARLIEI NR. 2  JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3862","ALEEA STINJENEILOR NR. 7  JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3863","BD.CAROL I NR.11  BL.P4  SC.B  ET.8  AP.3                    3  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3864","STR.ZORILOR NR.7 BL.9 SC.B ET.1 AP.23 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3865","STR.DR.TOMA IONESCU NR.4 BL.2H SC.B ET.3 AP.33 JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3866","STR. SCHELELOR NR. 34  BL.A6  SC. D  ET. 9  AP. 40            JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3867","CAL. DOFTANEI NR. 114, CAMPINA, PRAHOVA",NA,NA
"3868","STR. GRINDULUI NR.16 J UD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3869","STR.1 DECEMBRIE 1918 NR. 5  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3870","BLD. CAROL I NR. 92 BL. R149 SC.A ET.2 AP.8 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3871","STR.IZVOARELOR  NR.11 JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3872","AL.ROZMARIN NR.6 JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3873","STR.TEILOR NR.11  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3874","STR.SCHELELOR NR.3 BL.A6 SC.D ET.6 AP.25 JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3875","BD.CAROL I NR.11 BL.P4 SC.B ET.8 AP.33 JUD                    .PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3876","STR. CRISAN NR. 2  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3877","STR.TUDOR VLADIMIRESCU NR.26 BL.C4 SC.C4 AP.2, CAMPINA, PRAHOVA",NA,NA
"3878","STR.T.VLADIMIRESCU NR.26 BL.C4 SC.C4 AP.2                     JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3879","BD.CAROL I NR.46  BL.12E  SC.1  AP.4  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3880","CAL. DOFTANEI NR.191, CAMPINA, PRAHOVA",NA,NA
"3881","BLD. CAROL I NR. 56  BL. 14E  SC. A ET. 1                    AP. 2 JUD.PRAH, CAMPINA, PRAHOVA",NA,NA
"3882","BLD. CAROL I NR. 88  BL.20F  SC.A  ET.3 AP.13, CAMPINA, PRAHOVA",NA,NA
"3883","STR. ECATERINA TEODOROIU NR. 35  BL.B1 ET.2 AP.62  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3884","STR. ZORILOR NR. 7 BL.9 SC.B ET.3 AP.34 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3885","BLD. CAROL I NR. 3C SC.A ET.3 AP.9  JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3886","STR. AVRAM IANCU NR. 38  JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3887","STR.1 DECEMBRIE 1918 NR.10 BL.20B SC.A AP.23  JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3888","STR. VASILE ALECSANDRI NR. 1B  JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3889","BD.CAROL NR.46BL.12E SC.1 ET.1 AP.4 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3890","STR.DR.TOMA IONESCU NR.2 BL.2G SC.A AP.4 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3891","CAL DOFTANEI NR.12 BL.B SC. B  AP.1 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3892","STR. 1 DECEMBRIE 1918 NR.17  BL.R58 SC.A AP.6 JUD. PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3893","CALEA DOFTANEI NR.10 BL.C SC.B AP.2 JUD.PR AHOVA, CAMPINA, PRAHOVA",NA,NA
"3894","STR. ANA IPATESCU NR. 22  BL. 33  AP. 76, CAMPINA, PRAHOVA",NA,NA
"3895","STR.MIHAIL KOGALNICEANU NR.17 JUD.PRAHOVA, CAMPINA, PRAHOVA",NA,NA
"3896","STR.POMILOR NR.19 JUD.PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3897","STR.REPUBLICII NR.32 BL.15F SC.A AP.10 JUD.  PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3898","BD.CAROL I  NR.32 BL.6B SC.A ET.4 AP.15 JUD.PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3899","STR.E.TEODOROIU NR.13 BL.B3 SC.C ET.4 AP.15                   JUD.PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3900","CALEA DOFTANEI NR.1 BL.17H SC.A ET.3 AP.13 JUD. PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3901","STR.T.VLADIMIRESCU NR.24 BL.C2 SC.C2 AP.37JUD.PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3902","ALEEA VETERANILOR NR. 12, CIMPINA, PRAHOVA",NA,NA
"3903","STR. ZIMBRULUI NR. 5  JUD. PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3904","STR.PLAIULUI NR.11 JUD.RAHOVA, CIMPINA, PRAHOVA",NA,NA
"3905","AL.ZINELOR NR.3 BL.8 SC.B AP.20 JUD.PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3906","NICOLAE BALCESCU NR.45 JUD.PRAHOVA, CIMPINA, PRAHOVA",NA,NA
"3907","STR. 9 MAI NR. 7 BL.26 SC.A AP.2 JUD. BRASOV, CODLEA, PRAHOVA",NA,NA
"3908","SAT URLETA  STR. PRINCIPALA NR. 422, COM. BANESTI, PRAHOVA",NA,NA
"3909","SAT BANESTI NR. 868  JUD. PRAHOVA, COM. BANESTI, PRAHOVA",NA,NA
"3910","SAT BERCENI NR. 487  JUD. PRAHOVA, COM. BERCENI, PRAHOVA",NA,NA
"3911","SAT PLOIESTIORI NR.770, COM. BLEJOI, PRAHOVA",NA,NA
"3912","SAT CARBUNESTI NR.489 JUD.PRAHOVA, COM. CARBUNESTI, PRAHOVA",NA,NA
"3913","SAT COCORASTII GRIND  STR. PRINCIPALA NR.30  JUD.PRAHOVA, COM. COCORASTII COLT, PRAHOVA",NA,NA
"3914","SAT FINTINELE NR. 502  JUD. PRAHOVA, COM. FINTINELE, PRAHOVA",NA,NA
"3915","SAT GORNET  STR.PRINCIPALA NR.732 JUD.PRAHOVA, COM. GORNET, PRAHOVA",NA,NA
"3916","SAT SCHIULESTI NR. 155  JUD. PRAHOVA, COM. IZVOARELE, PRAHOVA",NA,NA
"3917","SAT SIPOTU NR.309, COM. LIPANESTI, PRAHOVA",NA,NA
"3918","SAT MEHEDINTI STR. PRINCIPALA NR. 45 JUD.PRAHOVA, COM. PODENII NOI, PRAHOVA",NA,NA
"3919","SAT. MISLEA NR. 64  JUD. PRAHOVA, COM. SCORTENI, PRAHOVA",NA,NA
"3920","SAT SCORTENI NR. 7  JUD.PRAHOVA, COM. SCORTENI, PRAHOVA",NA,NA
"3921","SAT.VALEA STILPULUI NR. 166  JUD. PRAHOVA, COM. TEISANI, PRAHOVA",NA,NA
"3922","SAT. GHINOAICA NR. 703-1, COM. VADU SAPAT, PRAHOVA",NA,NA
"3923","SAT. VALEA URSOII NR.105A  JUD. PRAHOVA, COM. VALEA CALUGAREASCA, PRAHOVA",NA,NA
"3924","SAT VALEA URSOII NR.105A J                   UD.PRAHOVA, COM. VALEA CALUGAREASCA, PRAHOVA",NA,NA
"3925","SAT VARBILAU NR. 515, COM. VARBILAU, PRAHOVA",NA,NA
"3926","SAT URLETA NR.451  JUD.PH, COM.BANESTI, PRAHOVA",NA,NA
"3927","SAT BERTEA,STR. PRINCIPALA NR. 678, COM.BERTEA, PRAHOVA",NA,NA
"3928","SAT.BREBU MEGIESESC NR.835 JUD.PRAHOVA, COM.BREBU, PRAHOVA",NA,NA
"3929","SAT.CALUGARENI NR.465, COM.CALUGARENI, PRAHOVA",NA,NA
"3930","SAT CIORANII DE JOS. NR.819  JUD.PRAHOVA, COM.CIORANI, PRAHOVA",NA,NA
"3931","SAT:MALU VINAT NR.29 JUD.PRAHOVA, COM.IZVOARELE, PRAHOVA",NA,NA
"3932","SAT.MALU VINAT NR.255 JUD.PRAHOVA, COM.IZVOARELE, PRAHOVA",NA,NA
"3933","SAT.COCORASTII CAPLII NR.239  JUD.PRAHOVA, COM.MAGURENI, PRAHOVA",NA,NA
"3934","SAT MANECIU-PAMANTENI  STR. OGRADA NR.770  JUD. PRAHOVA, COM.MANECIU, PRAHOVA",NA,NA
"3935","SAT.GAGENI NR.910 JUD.PRAHOVA, COM.PAULESTI, PRAHOVA",NA,NA
"3936","SAT.POIANA CIMPINA STR. BISERICII NR.232 BL.1      ET.1 AP.10 JUD.PRAHOVA, COM.POIANA CIMPINA, PRAHOVA",NA,NA
"3937","SAT.BOBOLIA NR.166 JUD.PRAHOVA, COM.POIANA CIMPINA, PRAHOVA",NA,NA
"3938","SAT.PROVITA DE SUS NR.329      JUD. PRAHOVA, COM.PROVITA DE SUS, PRAHOVA",NA,NA
"3939","SAT MISLEA STR.CIMPINII NR.62 JUD.PRAHOVA, COM.SCORTENI, PRAHOVA",NA,NA
"3940","SAT MIRESU MARE, COM.SINGERU, PRAHOVA",NA,NA
"3941","SAT.BUSTENARI NR.171B  JUD.PRAHOVA, COM.TELEGA, PRAHOVA",NA,NA
"3942","SAT.TELEGA NR.1578A  JUD.PH, COM.TELEGA, PRAHOVA",NA,NA
"3943","SAT.PISCULESTI NR.100, COM.TINOSU, PRAHOVA",NA,NA
"3944","SAT.UNGURENI NR.355  JUD.PRAHOVA, COM.VADU SAPAT, PRAHOVA",NA,NA
"3945","SAT.VALEA URSOII NR.16 JUD.PRAHOVA, COM.VALEA CALUGAREASCA, PRAHOVA",NA,NA
"3946","SAT VALEA URSOII NR.105A JUD.PRAHOVA, COM.VALEA CALUGAREASCA, PRAHOVA",NA,NA
"3947","SAT.TRAISTENI NR.373 JUD.PH, COM.VALEA DOFTANEI, PRAHOVA",NA,NA
"3948","SAT.TRAISTENI NR.577  JUD.PRAHOVA, COM.VALEA DOFTANEI, PRAHOVA",NA,NA
"3949","SAT.TESILA NR.995 JUD.PH, COM.VALEA DOFTANEI, PRAHOVA",NA,NA
"3950","CAR. GHIOSESTI NR. 255  JUD. PRAHOVA, COMARNIC, PRAHOVA",NA,NA
"3951","SAT CATINA STR.PRINCIPALA NR. 522, COMUNA FLORESTI, PRAHOVA",NA,NA
"3952","SAT GHEABA, NR.5, MANECIU, PRAHOVA",NA,NA
"3953","STR MIHAIL KOGALNICEANUI NR. 1  JUD. PRAHOVA, MIZIL, PRAHOVA",NA,NA
"3954","STR.PARALELA 45 NR.14, MIZIL, PRAHOVA","45.0076534","26.4590201"
"3955","STR. NICOLAE BALCESCU NR.31 BL.38 SC.B ET.2 AP.9 JUD.PRAHOVA, MIZIL, PRAHOVA",NA,NA
"3956","SAT GAGENI NR.445, PAULESTI, PRAHOVA",NA,NA
"3957","SAT COCOSESTI(COM.PAULESTI), NR.63L, JUD. PRAHOVA, PAULESTI, PRAHOVA",NA,NA
"3958","STR, DECEBAL NR.28, PLEASA, PRAHOVA",NA,NA
"3959","STR. BRANCIOG NR. 1  BL. 40  SC. A  AP. 7  JUD. PRAHOVA, PLOIE¬TI, PRAHOVA",NA,NA
"3960","STR.CAPORAL TRAIAN DUMITRESCU, NR.81, PLOIESTI, PRAHOVA",NA,NA
"3961","STR. FUNDENI NR.11, PLOIESTI, PRAHOVA","44.9462449","26.0276762"
"3962","STR.BOBALNA NR.81A, PLOIESTI, PRAHOVA",NA,NA
"3963","STR.BOBALNA NR.81A, PLOIESTI, PRAHOVA",NA,NA
"3964","STR.STREIULUI NR.3 BL.136 SC.C ET.3 AP.15 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3965","STR.8 MARTIE NR.29 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3966","STR.DOMNISORI NR.84 BL.54 SC.B ET.3 AP.24 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3967","STR. COLINEI NR. 11  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3968","STR.CALIMAN NR.14 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3969","STR. NEAJLOV NR..16B  JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3970","STR.TUDOR VLADIMIRESCU NR.41A AP.4 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3971","STR.PICTOR ISCOVESCU NR.33, PLOIESTI, PRAHOVA","44.9338124","26.0450349"
"3972","AL.CIUCULUI NR.1 BL.160A SC.B AP.23, PLOIESTI, PRAHOVA",NA,NA
"3973","STR.GH.GR.CANTACUZINO NR.75  JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3974","STR.VASILE GOLDIS NR.3 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3975","SOS.VESTULUI NR.1 BL.52 SC.B ET.6 AP.69 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3976","STR.ZIMBRULUI NR.9A BL.115D ET.1 AP.7 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3977","STR. RADU DE LA AFUMATI NR.5  JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3978","STR. BRANCIOG NR.1  BL. 40  SC. A ET.1  AP. 7, PLOIESTI, PRAHOVA",NA,NA
"3979","BLD.REPUBLICII NR.108 BL.13B1 SC.A AP.5 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3980","STR. DÂMBOVI+A, NR. 55, PLOIESTI, PRAHOVA",NA,NA
"3981","STR.DR.CAROL DAVILA NR.14 BL.121D SC.A ET.2 AP.8 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3982","STR. UNIRII NR.4, BL. TOLSTOI, SC.B, ET.1, AP.19, PLOIESTI, PRAHOVA",NA,NA
"3983","STR.FRASINET NR.7 BL.7C SC.A ET.1 AP.4 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3984","STR. G-RAL EREMIA GRIGORESCU NR.22  BL.58 SC.D ET.3 AP.74 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3985","STR.CASIN NR.13 BL.16D SC.B ET.4 AP.28, PLOIESTI, PRAHOVA",NA,NA
"3986","STR.RUBINELOR NR.5, PLOIESTI, PRAHOVA","44.9431835","26.0009085"
"3987","STR.ALEXANDRU ODOBESCU NR. 15, PLOIESTI, PRAHOVA","44.9445877","26.0137868"
"3988","STR.MALU ROSU NR.104 BL.34E ET.2 AP.19 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3989","AL.LAURILOR NR.4 BL.37 SC.C ET.2 AP.52 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3990","STR.T.VLADIMIRESCU NR.28 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3991","STR. IZVOARE NR. 98, PLOIESTI, PRAHOVA",NA,NA
"3992","STR.TOMA CARAGIU NR.11 ET.3 AP.10 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3993","STR.REPUBLICII NR.122 BL.16B2 SC.A AP.5 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3994","STR.BRUMARELELOR NR.4 BL.130 SC.B AP.26 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3995","INTPOLUX NR.6 BL.G13 SC.B ET.3 AP.35 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3996","ALEEA GODEANU NR.2 BL.117 SC.C AP.22 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3997","STR.PIERSICULUI NR.8 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"3998","STR.G-RAL EREMIA GRIGORESCU NR.5 BL.79 SC.A AP.9, PLOIESTI, PRAHOVA",NA,NA
"3999","PTA.VICTORIEI NR.3 BL.UNIREA SC.B ET.6 AP.20 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4000","STR.CALARASI NR.1 BL.150H ET.2 AP.8 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4001","STR.CAMELIEI NR.20 BL.22A SC.A AP.11 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4002","STR.MINERVA NR.3 BL.68 SC.A ET.9 AP.38 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4003","STR.BANESTI NR.5 BL.9A SC.A ET.4 AP.17 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4004","STR.SLT.EROU MOLDOVEANU MARIAN NR.2 BL.18 SC.D AP.81 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4005","STR.MIHAIL EMINESCU NR.22 BL.6 SC.C ET.2 AP.35                JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4006","STR.ION MAIORESCU NR.10 BL.33S2 ET.8 AP.27 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4007","AL.CATINEI NR.13 BL.37C SC.C  ET.2  AP.51 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4008","STR .GRIUSORULUI NR. 2 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4009","STR.ANOTIMPULUI NR.4 BL.54 SC.A ET.2 AP.9 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4010","STR.NUCETULUI NR.6  BL.40  SC. A  AP. 2, PLOIESTI, PRAHOVA",NA,NA
"4011","STR.BASARABILOR NR.11 BL.K2 SC.A AP.8 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4012","STR.M.EMINESCU NR.22 BL.4 SC.A ET.2 AP.15 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4013","ALE.ARINULUI NR.1 BL.46 SC.D AP.77 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4014","STR. GHEORGHE DOJA NR. 152  BL.B4 SC.A ET.9 AP.35  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4015","STR.LACUL BALEA NR.1  BL.86 SC.D ET.3 AP.55, PLOIESTI, PRAHOVA",NA,NA
"4016","STR. CAMELIEI NR.17B BL.71 ET. 7  AP.30 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4017","STR. ALEXANDRU ODOBESCU NR. 2  BL. 29D  ET.3 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4018","BD.REPUBLICII NR.116 BL.210 ET.9 AP.37   JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
